center_id,meal_id,week_of_year,num_orders
163408,152,1543,50,93
163409,152,1543,51,75
163410,152,1543,52,26
163411,152,1558,1,100
163412,152,1558,2,85
163413,152,1558,3,76
163414,152,1558,4,50
163415,152,1558,5,90
163416,152,1558,6,211
163417,152,1558,7,72
163418,152,1558,8,73
163419,152,1558,9,68
163420,152,1558,10,162
163421,152,1558,11,103
163422,152,1558,12,234
163423,152,1558,13,203
163424,152,1558,14,62
163425,152,1558,15,49
163426,152,1558,16,76
163427,152,1558,17,59
163428,152,1558,18,72
163429,152,1558,19,55
163430,152,1558,20,77
163431,152,1558,21,76
163432,152,1558,22,75
163433,152,1558,23,94
163434,152,1558,24,154
163435,152,1558,25,76
163436,152,1558,26,76
163437,152,1558,27,104
163438,152,1558,28,94
163439,152,1558,29,68
163440,152,1558,30,81
163441,152,1558,31,99
163442,152,1558,32,77
163443,152,1558,33,152
163444,152,1558,34,148
163445,152,1558,35,98
163446,152,1558,36,107
163447,152,1558,37,112
163448,152,1558,38,324
163449,152,1558,39,310
163450,152,1558,40,135
163451,152,1558,41,225
163452,152,1558,42,154
163453,152,1558,43,88
163454,152,1558,44,74
163455,152,1558,45,54
163456,152,1558,46,54
163457,152,1558,47,94
163458,152,1558,48,94
163459,152,1558,49,155
163460,152,1558,50,67
163461,152,1558,51,94
163462,152,1558,52,54
163463,152,1571,1,134
163464,152,1571,2,107
163465,152,1571,3,82
163466,152,1571,4,68
163467,152,1571,5,108
163468,152,1571,6,136
163469,152,1571,7,94
163470,152,1571,8,122
163471,152,1571,9,68
163472,152,1571,10,82
163473,152,1571,11,74
163474,152,1571,12,67
163475,152,1571,13,94
163476,152,1571,14,116
163477,152,1571,15,114
163478,152,1571,16,54
163479,152,1571,17,42
163480,152,1571,18,95
163481,152,1571,19,61
163482,152,1571,20,34
163483,152,1571,21,67
163484,152,1571,22,26
163485,152,1571,23,60
163486,152,1571,24,68
163487,152,1571,25,54
163488,152,1571,26,128
163489,152,1571,27,101
163490,152,1571,28,129
163491,152,1571,29,87
163492,152,1571,30,142
163493,152,1571,31,114
163494,152,1571,32,141
163495,152,1571,33,87
163496,152,1571,34,82
163497,152,1571,35,115
163498,152,1571,36,182
163499,152,1571,37,196
163500,152,1571,38,73
163501,152,1571,39,136
163502,152,1571,40,196
163503,152,1571,41,88
163504,152,1571,42,88
163505,152,1571,43,94
163506,152,1571,44,108
163507,152,1571,45,109
163508,152,1571,46,122
163509,152,1571,47,95
163510,152,1571,48,96
163511,152,1571,49,95
163512,152,1571,50,82
163513,152,1571,51,81
163514,152,1571,52,67
163515,152,1727,1,263
163516,152,1727,2,306
163517,152,1727,3,217
163518,152,1727,4,261
163519,152,1727,5,256
163520,152,1727,6,702
163521,152,1727,7,940
163522,152,1727,8,1089
163523,152,1727,9,532
163524,152,1727,10,256
163525,152,1727,11,243
163526,152,1727,12,261
163527,152,1727,13,302
163528,152,1727,14,307
163529,152,1727,15,315
163530,152,1727,16,302
163531,152,1727,17,239
163532,152,1727,18,301
163533,152,1727,19,293
163534,152,1727,20,288
163535,152,1727,21,239
163536,152,1727,22,251
163537,152,1727,23,257
163538,152,1727,24,269
163539,152,1727,25,221
163540,152,1727,26,1220
163541,152,1727,27,886
163542,152,1727,28,279
163543,152,1727,29,301
163544,152,1727,30,248
163545,152,1727,31,989
163546,152,1727,32,328
163547,152,1727,33,438
163548,152,1727,34,406
163549,152,1727,35,248
163550,152,1727,36,235
163551,152,1727,37,247
163552,152,1727,38,252
163553,152,1727,39,234
163554,152,1727,40,297
163555,152,1727,41,283
163556,152,1727,42,225
163557,152,1727,43,182
163558,152,1727,44,262
163559,152,1727,45,230
163560,152,1727,46,243
163561,152,1727,47,284
163562,152,1727,48,169
163563,152,1727,49,256
163564,152,1727,50,257
163565,152,1727,51,324
163566,152,1727,52,189
163567,152,1754,1,473
163568,152,1754,2,396
163569,152,1754,3,401
163570,152,1754,4,378
163571,152,1754,5,377
163572,152,1754,6,328
163573,152,1754,7,599
163574,152,1754,8,459
163575,152,1754,9,1345
163576,152,1754,10,346
163577,152,1754,11,266
163578,152,1754,12,337
163579,152,1754,13,463
163580,152,1754,14,414
163581,152,1754,15,369
163582,152,1754,16,458
163583,152,1754,17,724
163584,152,1754,18,643
163585,152,1754,19,1476
163586,152,1754,20,689
163587,152,1754,21,418
163588,152,1754,22,395
163589,152,1754,23,1029
163590,152,1754,24,1025
163591,152,1754,25,634
163592,152,1754,26,518
163593,152,1754,27,406
163594,152,1754,28,805
163595,152,1754,29,347
163596,152,1754,30,468
163597,152,1754,31,369
163598,152,1754,32,427
163599,152,1754,33,1022
163600,152,1754,34,491
163601,152,1754,35,352
163602,152,1754,36,491
163603,152,1754,37,413
163604,152,1754,38,449
163605,152,1754,39,383
163606,152,1754,40,365
163607,152,1754,41,373
163608,152,1754,42,449
163609,152,1754,43,412
163610,152,1754,44,370
163611,152,1754,45,269
163612,152,1754,46,377
163613,152,1754,47,411
163614,152,1754,48,520
163615,152,1754,49,2072
163616,152,1754,50,385
163617,152,1754,51,365
163618,152,1754,52,615
163619,152,1770,1,15
163620,152,1770,2,36
163621,152,1770,3,27
163622,152,1770,4,45
163623,152,1770,5,27
163624,152,1770,6,27
163625,152,1770,7,41
163626,152,1770,8,46
163627,152,1770,9,15
163628,152,1770,10,47
163629,152,1770,11,26
163630,152,1770,12,41
163631,152,1770,13,23
163632,152,1770,14,14
163633,152,1770,15,21
163634,152,1770,16,41
163635,152,1770,17,35
163636,152,1770,18,36
163637,152,1770,19,19
163638,152,1770,20,31
163639,152,1770,21,31
163640,152,1770,22,32
163641,152,1770,23,31
163642,152,1770,24,22
163643,152,1770,25,27
163644,152,1770,26,15
163645,152,1770,27,35
163646,152,1770,28,28
163647,152,1770,29,21
163648,152,1770,30,28
163649,152,1770,31,31
163650,152,1770,32,31
163651,152,1770,33,40
163652,152,1770,34,19
163653,152,1770,35,40
163654,152,1770,36,26
163655,152,1770,37,32
163656,152,1770,38,33
163657,152,1770,39,54
163658,152,1770,40,24
163659,152,1770,41,36
163660,152,1770,43,54
163661,152,1770,44,13
163662,152,1770,45,21
163663,152,1770,46,28
163664,152,1770,47,21
163665,152,1770,48,14
163666,152,1770,49,40
163667,152,1770,51,20
163668,152,1770,52,40
163669,152,1778,1,162
163670,152,1778,2,108
163671,152,1778,3,117
163672,152,1778,4,94
163673,152,1778,5,145
163674,152,1778,6,171
163675,152,1778,7,134
163676,152,1778,8,121
163677,152,1778,9,135
163678,152,1778,10,162
163679,152,1778,11,112
163680,152,1778,12,126
163681,152,1778,13,94
163682,152,1778,14,117
163683,152,1778,15,162
163684,152,1778,16,158
163685,152,1778,17,126
163686,152,1778,18,139
163687,152,1778,19,108
163688,152,1778,20,81
163689,152,1778,21,98
163690,152,1778,22,139
163691,152,1778,23,144
163692,152,1778,24,148
163693,152,1778,25,144
163694,152,1778,26,76
163695,152,1778,27,104
163696,152,1778,28,104
163697,152,1778,29,179
163698,152,1778,30,144
163699,152,1778,31,122
163700,152,1778,32,149
163701,152,1778,33,167
163702,152,1778,34,221
163703,152,1778,35,153
163704,152,1778,36,158
163705,152,1778,37,121
163706,152,1778,38,126
163707,152,1778,39,166
163708,152,1778,40,140
163709,152,1778,41,143
163710,152,1778,42,171
163711,152,1778,43,102
163712,152,1778,44,148
163713,152,1778,45,149
163714,152,1778,46,109
163715,152,1778,47,136
163716,152,1778,48,142
163717,152,1778,49,162
163718,152,1778,50,94
163719,152,1778,51,47
163720,152,1778,52,68
163721,152,1878,1,271
163722,152,1878,2,342
163723,152,1878,3,283
163724,152,1878,4,359
163725,152,1878,5,346
163726,152,1878,6,365
163727,152,1878,7,383
163728,152,1878,8,220
163729,152,1878,9,261
163730,152,1878,10,242
163731,152,1878,11,184
163732,152,1878,12,206
163733,152,1878,13,244
163734,152,1878,14,261
163735,152,1878,15,216
163736,152,1878,16,202
163737,152,1878,17,288
163738,152,1878,18,252
163739,152,1878,19,193
163740,152,1878,20,243
163741,152,1878,21,189
163742,152,1878,22,274
163743,152,1878,23,202
163744,152,1878,24,158
163745,152,1878,25,216
163746,152,1878,26,221
163747,152,1878,27,189
163748,152,1878,28,207
163749,152,1878,29,184
163750,152,1878,30,198
163751,152,1878,31,184
163752,152,1878,32,270
163753,152,1878,33,243
163754,152,1878,34,332
163755,152,1878,35,338
163756,152,1878,36,289
163757,152,1878,37,210
163758,152,1878,38,278
163759,152,1878,39,261
163760,152,1878,40,257
163761,152,1878,41,247
163762,152,1878,42,229
163763,152,1878,43,284
163764,152,1878,44,202
163765,152,1878,45,243
163766,152,1878,46,249
163767,152,1878,47,291
163768,152,1878,48,196
163769,152,1878,49,337
163770,152,1878,50,283
163771,152,1878,51,453
163772,152,1878,52,249
163773,152,1885,1,460
163774,152,1885,2,383
163775,152,1885,3,395
163776,152,1885,4,462
163777,152,1885,5,373
163778,152,1885,6,392
163779,152,1885,7,409
163780,152,1885,8,464
163781,152,1885,9,657
163782,152,1885,10,441
163783,152,1885,11,247
163784,152,1885,12,288
163785,152,1885,13,329
163786,152,1885,14,356
163787,152,1885,15,436
163788,152,1885,16,346
163789,152,1885,17,396
163790,152,1885,18,387
163791,152,1885,19,378
163792,152,1885,20,355
163793,152,1885,21,329
163794,152,1885,22,342
163795,152,1885,23,346
163796,152,1885,24,346
163797,152,1885,25,242
163798,152,1885,26,319
163799,152,1885,27,190
163800,152,1885,28,229
163801,152,1885,29,382
163802,152,1885,30,262
163803,152,1885,31,373
163804,152,1885,32,305
163805,152,1885,33,283
163806,152,1885,34,401
163807,152,1885,35,408
163808,152,1885,36,356
163809,152,1885,37,324
163810,152,1885,38,360
163811,152,1885,39,350
163812,152,1885,40,296
163813,152,1885,41,329
163814,152,1885,42,446
163815,152,1885,43,405
163816,152,1885,44,358
163817,152,1885,45,417
163818,152,1885,46,399
163819,152,1885,47,453
163820,152,1885,48,256
163821,152,1885,49,337
163822,152,1885,50,763
163823,152,1885,51,836
163824,152,1885,52,466
163825,152,1902,1,27
163826,152,1902,2,41
163827,152,1902,3,45
163828,152,1902,4,47
163829,152,1902,5,14
163830,152,1902,6,26
163831,152,1902,7,27
163832,152,1902,8,31
163833,152,1902,9,36
163834,152,1902,10,41
163835,152,1902,11,13
163836,152,1902,12,34
163837,152,1902,13,40
163838,152,1902,14,20
163839,152,1902,15,21
163840,152,1902,16,42
163841,152,1902,17,23
163842,152,1902,18,22
163843,152,1902,19,27
163844,152,1902,20,26
163845,152,1902,21,67
163846,152,1902,22,23
163847,152,1902,23,14
163848,152,1902,24,15
163849,152,1902,25,27
163850,152,1902,26,27
163851,152,1902,27,27
163852,152,1902,28,41
163853,152,1902,29,13
163854,152,1902,30,31
163855,152,1902,31,26
163856,152,1902,32,31
163857,152,1902,33,15
163858,152,1902,34,27
163859,152,1902,35,19
163860,152,1902,36,41
163861,152,1902,37,26
163862,152,1902,38,54
163863,152,1902,39,15
163864,152,1902,40,20
163865,152,1902,41,28
163866,152,1902,42,15
163867,152,1902,43,40
163868,152,1902,44,20
163869,152,1902,45,15
163870,152,1902,46,13
163871,152,1902,47,35
163872,152,1902,48,26
163873,152,1902,49,14
163874,152,1902,50,21
163875,152,1902,51,20
163876,152,1902,52,19
163877,152,1962,1,183
163878,152,1962,2,161
163879,152,1962,3,145
163880,152,1962,4,171
163881,152,1962,5,284
163882,152,1962,6,266
163883,152,1962,7,184
163884,152,1962,8,144
163885,152,1962,9,117
163886,152,1962,10,361
163887,152,1962,11,198
163888,152,1962,12,301
163889,152,1962,13,311
163890,152,1962,14,148
163891,152,1962,15,99
163892,152,1962,16,104
163893,152,1962,17,94
163894,152,1962,18,181
163895,152,1962,19,98
163896,152,1962,20,153
163897,152,1962,21,152
163898,152,1962,22,82
163899,152,1962,23,144
163900,152,1962,24,287
163901,152,1962,25,190
163902,152,1962,26,157
163903,152,1962,27,153
163904,152,1962,28,270
163905,152,1962,29,158
163906,152,1962,30,130
163907,152,1962,31,85
163908,152,1962,32,143
163909,152,1962,33,233
163910,152,1962,34,248
163911,152,1962,35,144
163912,152,1962,36,189
163913,152,1962,37,213
163914,152,1962,38,558
163915,152,1962,39,419
163916,152,1962,40,221
163917,152,1962,41,333
163918,152,1962,42,247
163919,152,1962,43,134
163920,152,1962,44,115
163921,152,1962,45,80
163922,152,1962,46,115
163923,152,1962,47,263
163924,152,1962,48,243
163925,152,1962,49,107
163926,152,1962,50,75
163927,152,1962,51,169
163928,152,1962,52,74
163929,152,1971,1,318
163930,152,1971,2,518
163931,152,1971,3,247
163932,152,1971,4,338
163933,152,1971,5,590
163934,152,1971,6,613
163935,152,1971,7,270
163936,152,1971,8,350
163937,152,1971,9,1147
163938,152,1971,10,373
163939,152,1971,11,792
163940,152,1971,12,802
163941,152,1971,13,1126
163942,152,1971,14,275
163943,152,1971,15,261
163944,152,1971,16,239
163945,152,1971,17,491
163946,152,1971,18,985
163947,152,1971,19,770
163948,152,1971,20,653
163949,152,1971,21,555
163950,152,1971,22,270
163951,152,1971,23,788
163952,152,1971,24,846
163953,152,1971,25,432
163954,152,1971,26,180
163955,152,1971,27,207
163956,152,1971,28,265
163957,152,1971,29,500
163958,152,1971,30,440
163959,152,1971,31,239
163960,152,1971,32,176
163961,152,1971,33,868
163962,152,1971,34,234
163963,152,1971,35,216
163964,152,1971,36,284
163965,152,1971,37,328
163966,152,1971,38,280
163967,152,1971,39,252
163968,152,1971,40,248
163969,152,1971,41,581
163970,152,1971,42,450
163971,152,1971,43,270
163972,152,1971,44,263
163973,152,1971,45,169
163974,152,1971,46,202
163975,152,1971,47,433
163976,152,1971,48,458
163977,152,1971,49,1694
163978,152,1971,50,263
163979,152,1971,51,385
163980,152,1971,52,432
163981,152,1993,1,446
163982,152,1993,2,472
163983,152,1993,3,602
163984,152,1993,4,369
163985,152,1993,5,257
163986,152,1993,6,225
163987,152,1993,7,189
163988,152,1993,8,383
163989,152,1993,9,639
163990,152,1993,10,356
163991,152,1993,11,247
163992,152,1993,12,324
163993,152,1993,13,373
163994,152,1993,14,365
163995,152,1993,15,355
163996,152,1993,16,342
163997,152,1993,17,297
163998,152,1993,18,382
163999,152,1993,19,346
164000,152,1993,20,307
164001,152,1993,21,265
164002,152,1993,22,275
164003,152,1993,23,239
164004,152,1993,24,306
164005,152,1993,25,315
164006,152,1993,26,319
164007,152,1993,27,238
164008,152,1993,28,297
164009,152,1993,29,292
164010,152,1993,30,243
164011,152,1993,31,162
164012,152,1993,32,176
164013,152,1993,33,279
164014,152,1993,34,243
164015,152,1993,35,306
164016,152,1993,36,288
164017,152,1993,37,293
164018,152,1993,38,351
164019,152,1993,39,338
164020,152,1993,40,405
164021,152,1993,41,288
164022,152,1993,42,301
164023,152,1993,43,412
164024,152,1993,44,425
164025,152,1993,45,317
164026,152,1993,46,384
164027,152,1993,47,506
164028,152,1993,48,250
164029,152,1993,49,398
164030,152,1993,50,466
164031,152,1993,51,480
164032,152,1993,52,344
164033,152,2104,1,67
164034,152,2104,2,13
164035,152,2104,3,40
164036,152,2104,4,27
164037,152,2104,5,95
164038,152,2104,6,95
164039,152,2104,7,69
164040,152,2104,8,40
164041,152,2104,9,54
164042,152,2104,10,67
164043,152,2104,11,28
164044,152,2104,12,121
164045,152,2104,13,20
164046,152,2104,14,75
164047,152,2104,15,134
164048,152,2104,16,14
164049,152,2104,17,40
164050,152,2104,18,27
164051,152,2104,19,95
164052,152,2104,20,54
164053,152,2104,21,41
164054,152,2104,22,26
164055,152,2104,23,47
164056,152,2104,24,54
164057,152,2104,25,67
164058,152,2104,26,115
164059,152,2104,27,75
164060,152,2104,28,74
164061,152,2104,29,61
164062,152,2104,30,47
164063,152,2104,31,94
164064,152,2104,32,54
164065,152,2104,33,41
164066,152,2104,34,34
164067,152,2104,35,47
164068,152,2104,36,122
164069,152,2104,37,102
164070,152,2104,38,75
164071,152,2104,39,26
164072,152,2104,40,54
164073,152,2104,41,41
164074,152,2104,42,60
164075,152,2104,43,40
164076,152,2104,44,14
164077,152,2104,45,80
164078,152,2104,46,54
164079,152,2104,47,53
164080,152,2104,48,15
164081,152,2104,49,55
164082,152,2104,50,28
164083,152,2104,51,13
164084,152,2104,52,27
164085,152,2126,1,67
164086,152,2126,2,140
164087,152,2126,3,103
164088,152,2126,4,76
164089,152,2126,5,36
164090,152,2126,6,61
164091,152,2126,7,80
164092,152,2126,8,81
164093,152,2126,9,58
164094,152,2126,10,85
164095,152,2126,11,68
164096,152,2126,12,53
164097,152,2126,13,117
164098,152,2126,14,46
164099,152,2126,15,68
164100,152,2126,16,50
164101,152,2126,17,58
164102,152,2126,18,58
164103,152,2126,19,64
164104,152,2126,20,50
164105,152,2126,21,98
164106,152,2126,22,63
164107,152,2126,23,41
164108,152,2126,24,76
164109,152,2126,25,58
164110,152,2126,26,40
164111,152,2126,27,72
164112,152,2126,28,55
164113,152,2126,29,58
164114,152,2126,30,67
164115,152,2126,31,67
164116,152,2126,32,81
164117,152,2126,33,72
164118,152,2126,34,103
164119,152,2126,35,54
164120,152,2126,36,67
164121,152,2126,37,68
164122,152,2126,38,55
164123,152,2126,39,54
164124,152,2126,40,94
164125,152,2126,41,60
164126,152,2126,42,59
164127,152,2126,43,115
164128,152,2126,44,46
164129,152,2126,45,80
164130,152,2126,46,121
164131,152,2126,47,40
164132,152,2126,48,40
164133,152,2126,49,27
164134,152,2126,50,34
164135,152,2126,51,27
164136,152,2126,52,41
164137,152,2139,1,34
164138,152,2139,2,28
164139,152,2139,3,20
164140,152,2139,4,41
164141,152,2139,5,31
164142,152,2139,6,28
164143,152,2139,7,14
164144,152,2139,8,73
164145,152,2139,9,40
164146,152,2139,10,26
164147,152,2139,11,15
164148,152,2139,12,27
164149,152,2139,13,20
164150,152,2139,14,27
164151,152,2139,15,27
164152,152,2139,16,24
164153,152,2139,17,47
164154,152,2139,18,18
164155,152,2139,19,34
164156,152,2139,20,32
164157,152,2139,21,34
164158,152,2139,22,14
164159,152,2139,23,28
164160,152,2139,24,15
164161,152,2139,25,47
164162,152,2139,26,55
164163,152,2139,27,19
164164,152,2139,28,27
164165,152,2139,29,21
164166,152,2139,30,28
164167,152,2139,31,22
164168,152,2139,32,22
164169,152,2139,33,28
164170,152,2139,34,28
164171,152,2139,36,50
164172,152,2139,37,27
164173,152,2139,38,49
164174,152,2139,39,27
164175,152,2139,40,36
164176,152,2139,41,40
164177,152,2139,42,48
164178,152,2139,43,15
164179,152,2139,44,15
164180,152,2139,45,55
164181,152,2139,46,27
164182,152,2139,47,13
164183,152,2139,48,26
164184,152,2139,49,27
164185,152,2139,50,55
164186,152,2139,51,62
164187,152,2139,52,15
164188,152,2290,1,925
164189,152,2290,2,837
164190,152,2290,3,810
164191,152,2290,4,899
164192,152,2290,5,814
164193,152,2290,6,2826
164194,152,2290,7,2029
164195,152,2290,8,2394
164196,152,2290,9,986
164197,152,2290,10,621
164198,152,2290,11,486
164199,152,2290,12,621
164200,152,2290,13,602
164201,152,2290,14,630
164202,152,2290,15,707
164203,152,2290,16,891
164204,152,2290,17,878
164205,152,2290,18,1017
164206,152,2290,19,711
164207,152,2290,20,864
164208,152,2290,21,743
164209,152,2290,22,679
164210,152,2290,23,706
164211,152,2290,24,675
164212,152,2290,25,719
164213,152,2290,26,801
164214,152,2290,27,675
164215,152,2290,28,643
164216,152,2290,29,684
164217,152,2290,30,806
164218,152,2290,31,1958
164219,152,2290,32,621
164220,152,2290,33,796
164221,152,2290,34,706
164222,152,2290,35,734
164223,152,2290,36,742
164224,152,2290,37,697
164225,152,2290,38,820
164226,152,2290,39,1957
164227,152,2290,40,671
164228,152,2290,41,666
164229,152,2290,42,449
164230,152,2290,43,755
164231,152,2290,44,702
164232,152,2290,45,823
164233,152,2290,46,1876
164234,152,2290,47,938
164235,152,2290,48,789
164236,152,2290,49,2004
164237,152,2290,50,1518
164238,152,2290,51,1039
164239,152,2290,52,762
164240,152,2304,1,81
164241,152,2304,2,88
164242,152,2304,3,63
164243,152,2304,4,77
164244,152,2304,5,125
164245,152,2304,6,49
164246,152,2304,7,98
164247,152,2304,8,50
164248,152,2304,9,108
164249,152,2304,10,112
164250,152,2304,11,53
164251,152,2304,12,49
164252,152,2304,13,72
164253,152,2304,14,54
164254,152,2304,15,102
164255,152,2304,16,144
164256,152,2304,17,68
164257,152,2304,18,68
164258,152,2304,19,91
164259,152,2304,20,95
164260,152,2304,21,112
164261,152,2304,22,99
164262,152,2304,23,63
164263,152,2304,24,68
164264,152,2304,25,63
164265,152,2304,26,32
164266,152,2304,27,40
164267,152,2304,28,55
164268,152,2304,29,45
164269,152,2304,30,61
164270,152,2304,31,50
164271,152,2304,32,54
164272,152,2304,33,143
164273,152,2304,34,163
164274,152,2304,35,117
164275,152,2304,36,54
164276,152,2304,37,23
164277,152,2304,38,45
164278,152,2304,39,58
164279,152,2304,40,49
164280,152,2304,41,54
164281,152,2304,42,63
164282,152,2304,43,47
164283,152,2304,44,230
164284,152,2304,45,406
164285,152,2304,46,75
164286,152,2304,47,55
164287,152,2304,48,33
164288,152,2304,49,81
164289,152,2304,50,54
164290,152,2304,51,48
164291,152,2304,52,94
164292,152,2306,1,162
164293,152,2306,2,140
164294,152,2306,3,141
164295,152,2306,4,127
164296,152,2306,5,27
164297,152,2306,6,40
164298,152,2306,7,27
164299,152,2306,8,47
164300,152,2306,9,128
164301,152,2306,10,59
164302,152,2306,11,72
164303,152,2306,12,58
164304,152,2306,13,93
164305,152,2306,14,36
164306,152,2306,15,66
164307,152,2306,16,36
164308,152,2306,17,57
164309,152,2306,18,55
164310,152,2306,19,113
164311,152,2306,20,103
164312,152,2306,21,90
164313,152,2306,22,101
164314,152,2306,23,34
164315,152,2306,24,46
164316,152,2306,25,36
164317,152,2306,26,35
164318,152,2306,27,45
164319,152,2306,28,32
164320,152,2306,29,41
164321,152,2306,30,54
164322,152,2306,31,31
164323,152,2306,32,59
164324,152,2306,33,55
164325,152,2306,34,80
164326,152,2306,35,27
164327,152,2306,36,67
164328,152,2306,37,85
164329,152,2306,38,23
164330,152,2306,39,26
164331,152,2306,40,44
164332,152,2306,41,63
164333,152,2306,42,76
164334,152,2306,43,48
164335,152,2306,44,40
164336,152,2306,45,48
164337,152,2306,46,61
164338,152,2306,47,34
164339,152,2306,48,69
164340,152,2306,49,20
164341,152,2306,50,67
164342,152,2306,51,42
164343,152,2306,52,115
164344,152,2322,1,235
164345,152,2322,2,118
164346,152,2322,3,157
164347,152,2322,4,94
164348,152,2322,5,80
164349,152,2322,6,58
164350,152,2322,7,114
164351,152,2322,8,103
164352,152,2322,9,49
164353,152,2322,10,90
164354,152,2322,11,44
164355,152,2322,12,45
164356,152,2322,13,81
164357,152,2322,14,99
164358,152,2322,15,68
164359,152,2322,16,63
164360,152,2322,17,82
164361,152,2322,18,95
164362,152,2322,19,58
164363,152,2322,20,108
164364,152,2322,21,58
164365,152,2322,22,63
164366,152,2322,23,36
164367,152,2322,24,68
164368,152,2322,25,45
164369,152,2322,26,94
164370,152,2322,27,76
164371,152,2322,28,67
164372,152,2322,29,103
164373,152,2322,30,86
164374,152,2322,31,130
164375,152,2322,32,72
164376,152,2322,33,108
164377,152,2322,34,45
164378,152,2322,35,44
164379,152,2322,36,27
164380,152,2322,37,89
164381,152,2322,38,68
164382,152,2322,39,49
164383,152,2322,40,45
164384,152,2322,41,27
164385,152,2322,42,45
164386,152,2322,43,75
164387,152,2322,44,67
164388,152,2322,45,61
164389,152,2322,46,108
164390,152,2322,47,75
164391,152,2322,48,109
164392,152,2322,49,121
164393,152,2322,50,108
164394,152,2322,51,169
164395,152,2322,52,155
164396,152,2444,1,256
164397,152,2444,2,249
164398,152,2444,3,121
164399,152,2444,4,40
164400,152,2444,5,33
164401,152,2444,6,74
164402,152,2444,7,117
164403,152,2444,8,75
164404,152,2444,9,41
164405,152,2444,10,252
164406,152,2444,11,252
164407,152,2444,12,158
164408,152,2444,13,40
164409,152,2444,14,59
164410,152,2444,15,50
164411,152,2444,16,54
164412,152,2444,17,58
164413,152,2444,18,72
164414,152,2444,19,157
164415,152,2444,20,72
164416,152,2444,21,68
164417,152,2444,22,47
164418,152,2444,23,61
164419,152,2444,24,60
164420,152,2444,25,54
164421,152,2444,26,77
164422,152,2444,27,49
164423,152,2444,28,86
164424,152,2444,29,36
164425,152,2444,30,50
164426,152,2444,31,40
164427,152,2444,32,54
164428,152,2444,33,26
164429,152,2444,34,50
164430,152,2444,35,67
164431,152,2444,36,34
164432,152,2444,37,41
164433,152,2444,38,41
164434,152,2444,39,86
164435,152,2444,40,50
164436,152,2444,41,148
164437,152,2444,42,90
164438,152,2444,43,88
164439,152,2444,44,142
164440,152,2444,45,54
164441,152,2444,46,82
164442,152,2444,47,33
164443,152,2444,48,35
164444,152,2444,49,175
164445,152,2444,50,142
164446,152,2444,51,41
164447,152,2444,52,34
164448,152,2490,1,149
164449,152,2490,2,67
164450,152,2490,3,114
164451,152,2490,4,142
164452,152,2490,5,94
164453,152,2490,6,60
164454,152,2490,7,81
164455,152,2490,8,121
164456,152,2490,9,61
164457,152,2490,10,46
164458,152,2490,11,53
164459,152,2490,12,88
164460,152,2490,13,88
164461,152,2490,14,609
164462,152,2490,15,188
164463,152,2490,16,73
164464,152,2490,17,149
164465,152,2490,18,67
164466,152,2490,19,62
164467,152,2490,20,82
164468,152,2490,21,121
164469,152,2490,22,351
164470,152,2490,23,74
164471,152,2490,24,115
164472,152,2490,25,439
164473,152,2490,26,358
164474,152,2490,27,284
164475,152,2490,28,404
164476,152,2490,29,130
164477,152,2490,30,157
164478,152,2490,31,139
164479,152,2490,32,288
164480,152,2490,33,157
164481,152,2490,34,121
164482,152,2490,35,95
164483,152,2490,36,153
164484,152,2490,37,180
164485,152,2490,38,166
164486,152,2490,39,180
164487,152,2490,40,126
164488,152,2490,41,73
164489,152,2490,42,85
164490,152,2490,43,499
164491,152,2490,44,121
164492,152,2490,45,236
164493,152,2490,46,108
164494,152,2490,47,114
164495,152,2490,48,149
164496,152,2490,49,135
164497,152,2490,50,122
164498,152,2490,51,88
164499,152,2490,52,82
164500,152,2492,1,75
164501,152,2492,2,32
164502,152,2492,3,50
164503,152,2492,4,63
164504,152,2492,5,67
164505,152,2492,6,54
164506,152,2492,7,49
164507,152,2492,8,73
164508,152,2492,9,58
164509,152,2492,10,47
164510,152,2492,11,41
164511,152,2492,12,108
164512,152,2492,13,71
164513,152,2492,14,58
164514,152,2492,15,61
164515,152,2492,16,36
164516,152,2492,17,62
164517,152,2492,18,54
164518,152,2492,19,49
164519,152,2492,20,54
164520,152,2492,21,61
164521,152,2492,22,63
164522,152,2492,23,40
164523,152,2492,24,27
164524,152,2492,25,46
164525,152,2492,26,63
164526,152,2492,27,77
164527,152,2492,28,67
164528,152,2492,29,270
164529,152,2492,30,184
164530,152,2492,31,130
164531,152,2492,32,94
164532,152,2492,33,59
164533,152,2492,34,53
164534,152,2492,35,68
164535,152,2492,36,67
164536,152,2492,37,27
164537,152,2492,38,73
164538,152,2492,39,36
164539,152,2492,40,40
164540,152,2492,41,81
164541,152,2492,42,44
164542,152,2492,43,54
164543,152,2492,44,54
164544,152,2492,45,68
164545,152,2492,46,114
164546,152,2492,47,108
164547,152,2492,48,87
164548,152,2492,49,53
164549,152,2492,50,95
164550,152,2492,51,47
164551,152,2492,52,26
164552,152,2539,1,142
164553,152,2539,2,149
164554,152,2539,3,130
164555,152,2539,4,148
164556,152,2539,5,149
164557,152,2539,6,98
164558,152,2539,7,154
164559,152,2539,8,143
164560,152,2539,9,243
164561,152,2539,10,113
164562,152,2539,11,90
164563,152,2539,12,157
164564,152,2539,13,77
164565,152,2539,14,128
164566,152,2539,15,130
164567,152,2539,16,90
164568,152,2539,17,131
164569,152,2539,18,127
164570,152,2539,19,139
